33,-1,584,444,88,264,1,-1,-1,-1
33,-1,441,444,121,276,1,-1,-1,-1
33,-1,1354,414,174,386,1,-1,-1,-1
33,-1,1484,429,126,339,1,-1,-1,-1
33,-1,733,475,35,94,1,-1,-1,-1
33,-1,1674,409,115,26,1,-1,-1,-1
33,-1,1017,430,40,100,1,-1,-1,-1
33,-1,936,434,36,82,1,-1,-1,-1
33,-1,1101,434,38,115,1,-1,-1,-1
33,-1,1256,445,36,101,1,-1,-1,-1
34,-1,698,434,133,331,1,-1,-1,-1
34,-1,825,447,77,269,1,-1,-1,-1
34,-1,524,496,125,201,1,-1,-1,-1
34,-1,575,435,143,440,1,-1,-1,-1
34,-1,1676,408,110,26,1,-1,-1,-1
34,-1,877,438,81,239,1,-1,-1,-1
34,-1,1208,447,29,98,1,-1,-1,-1
34,-1,475,460,45,115,1,-1,-1,-1
34,-1,957,438,35,86,1,-1,-1,-1
35,-1,784,456,98,249,1,-1,-1,-1
35,-1,683,437,95,325,1,-1,-1,-1
35,-1,567,435,139,400,1,-1,-1,-1
35,-1,944,435,39,88,1,-1,-1,-1
35,-1,1677,409,109,26,1,-1,-1,-1
35,-1,358,506,72,63,1,-1,-1,-1
35,-1,1223,444,44,101,1,-1,-1,-1
35,-1,488,452,43,114,1,-1,-1,-1
35,-1,521,491,100,189,1,-1,-1,-1
35,-1,830,504,53,94,1,-1,-1,-1
35,-1,430,469,55,94,1,-1,-1,-1
35,-1,1080,455,54,141,1,-1,-1,-1
35,-1,955,521,91,72,1,-1,-1,-1
35,-1,529,451,26,73,1,-1,-1,-1
35,-1,836,442,58,131,1,-1,-1,-1
36,-1,496,443,143,324,1,-1,-1,-1
36,-1,612,445,99,282,1,-1,-1,-1
36,-1,700,454,61,220,1,-1,-1,-1
36,-1,1674,409,113,26,1,-1,-1,-1
36,-1,1258,446,38,98,1,-1,-1,-1
36,-1,358,507,74,61,1,-1,-1,-1
36,-1,1034,452,35,60,1,-1,-1,-1
36,-1,1001,443,35,80,1,-1,-1,-1
36,-1,932,435,32,81,1,-1,-1,-1
36,-1,493,454,37,52,1,-1,-1,-1
36,-1,297,509,45,58,1,-1,-1,-1
36,-1,1542,430,41,120,1,-1,-1,-1
36,-1,1095,433,41,118,1,-1,-1,-1
36,-1,731,499,41,78,1,-1,-1,-1
37,-1,551,437,138,373,1,-1,-1,-1
37,-1,672,438,100,320,1,-1,-1,-1
37,-1,769,450,78,247,1,-1,-1,-1
37,-1,1676,409,111,26,1,-1,-1,-1
37,-1,501,495,108,173,1,-1,-1,-1
37,-1,362,507,65,60,1,-1,-1,-1
37,-1,1243,445,34,98,1,-1,-1,-1
37,-1,356,508,41,60,1,-1,-1,-1
37,-1,1008,449,33,74,1,-1,-1,-1
37,-1,936,436,36,81,1,-1,-1,-1
37,-1,1094,433,44,115,1,-1,-1,-1
38,-1,622,443,86,286,1,-1,-1,-1
38,-1,524,442,116,325,1,-1,-1,-1
38,-1,703,455,81,219,1,-1,-1,-1
38,-1,1674,409,112,26,1,-1,-1,-1
38,-1,1001,445,35,78,1,-1,-1,-1
38,-1,1257,444,40,101,1,-1,-1,-1
38,-1,1046,454,31,59,1,-1,-1,-1
38,-1,533,489,59,155,1,-1,-1,-1
38,-1,932,435,32,82,1,-1,-1,-1
38,-1,752,446,24,53,1,-1,-1,-1
39,-1,584,442,88,268,1,-1,-1,-1
39,-1,1537,418,156,361,1,-1,-1,-1
39,-1,1452,407,116,391,1,-1,-1,-1
39,-1,440,445,130,281,1,-1,-1,-1
39,-1,1675,410,111,26,1,-1,-1,-1
39,-1,933,434,37,83,1,-1,-1,-1
39,-1,730,465,36,112,1,-1,-1,-1
39,-1,662,458,67,144,1,-1,-1,-1
39,-1,1254,445,34,101,1,-1,-1,-1
39,-1,412,541,71,84,1,-1,-1,-1
40,-1,638,442,99,296,1,-1,-1,-1
40,-1,733,447,94,233,1,-1,-1,-1
40,-1,555,441,108,357,1,-1,-1,-1
40,-1,515,446,82,303,1,-1,-1,-1
40,-1,362,507,66,61,1,-1,-1,-1
40,-1,1005,447,34,76,1,-1,-1,-1
40,-1,1674,409,113,25,1,-1,-1,-1
40,-1,489,509,47,84,1,-1,-1,-1
40,-1,458,457,35,109,1,-1,-1,-1
40,-1,933,436,32,81,1,-1,-1,-1
40,-1,1257,439,40,106,1,-1,-1,-1
41,-1,617,443,90,271,1,-1,-1,-1
41,-1,479,444,109,317,1,-1,-1,-1
41,-1,1673,410,112,26,1,-1,-1,-1
41,-1,1712,388,201,489,1,-1,-1,-1
41,-1,444,490,94,147,1,-1,-1,-1
41,-1,578,454,43,134,1,-1,-1,-1
41,-1,357,507,76,60,1,-1,-1,-1
41,-1,1005,441,45,82,1,-1,-1,-1
41,-1,1483,431,36,124,1,-1,-1,-1
41,-1,297,509,41,59,1,-1,-1,-1
41,-1,1256,443,33,102,1,-1,-1,-1
42,-1,617,444,91,270,1,-1,-1,-1
42,-1,482,444,107,316,1,-1,-1,-1
42,-1,443,538,83,98,1,-1,-1,-1
42,-1,1694,393,221,483,1,-1,-1,-1
42,-1,359,507,73,60,1,-1,-1,-1
42,-1,1672,410,115,25,1,-1,-1,-1
42,-1,1472,432,48,123,1,-1,-1,-1
42,-1,577,445,43,143,1,-1,-1,-1
42,-1,1699,433,72,150,1,-1,-1,-1
42,-1,1005,445,46,80,1,-1,-1,-1
43,-1,584,443,87,265,1,-1,-1,-1
43,-1,437,444,130,280,1,-1,-1,-1
43,-1,1391,412,147,386,1,-1,-1,-1
43,-1,1498,419,142,350,1,-1,-1,-1
43,-1,732,474,36,97,1,-1,-1,-1
43,-1,654,453,71,189,1,-1,-1,-1
43,-1,1018,431,38,99,1,-1,-1,-1
43,-1,1099,435,39,114,1,-1,-1,-1
43,-1,1675,409,113,27,1,-1,-1,-1
43,-1,935,434,36,82,1,-1,-1,-1
43,-1,358,507,49,59,1,-1,-1,-1
43,-1,1254,445,37,101,1,-1,-1,-1
43,-1,381,506,43,57,1,-1,-1,-1
44,-1,478,443,107,293,1,-1,-1,-1
44,-1,596,441,92,272,1,-1,-1,-1
44,-1,1581,394,154,435,1,-1,-1,-1
44,-1,1679,413,164,389,1,-1,-1,-1
44,-1,438,537,79,90,1,-1,-1,-1
44,-1,1431,431,53,126,1,-1,-1,-1
44,-1,1248,445,34,100,1,-1,-1,-1
44,-1,723,460,46,114,1,-1,-1,-1
44,-1,696,446,34,77,1,-1,-1,-1
44,-1,359,506,73,62,1,-1,-1,-1
45,-1,553,442,142,391,1,-1,-1,-1
45,-1,681,438,93,322,1,-1,-1,-1
45,-1,772,455,109,244,1,-1,-1,-1
45,-1,514,494,104,185,1,-1,-1,-1
45,-1,1238,445,31,98,1,-1,-1,-1
45,-1,1675,408,113,26,1,-1,-1,-1
45,-1,359,507,64,61,1,-1,-1,-1
45,-1,380,506,64,60,1,-1,-1,-1
45,-1,939,436,39,81,1,-1,-1,-1
45,-1,1012,450,28,73,1,-1,-1,-1
45,-1,1081,459,51,137,1,-1,-1,-1
45,-1,825,503,48,91,1,-1,-1,-1
45,-1,489,453,43,111,1,-1,-1,-1
46,-1,670,438,100,316,1,-1,-1,-1
46,-1,568,435,122,376,1,-1,-1,-1
46,-1,768,449,74,249,1,-1,-1,-1
46,-1,1676,408,111,27,1,-1,-1,-1
46,-1,1244,446,37,98,1,-1,-1,-1
46,-1,498,492,99,174,1,-1,-1,-1
46,-1,359,507,67,61,1,-1,-1,-1
46,-1,935,436,36,82,1,-1,-1,-1
46,-1,444,465,39,103,1,-1,-1,-1
46,-1,490,454,46,108,1,-1,-1,-1
46,-1,539,446,65,302,1,-1,-1,-1
46,-1,1009,449,32,74,1,-1,-1,-1
46,-1,953,522,96,71,1,-1,-1,-1
46,-1,1097,433,41,113,1,-1,-1,-1
47,-1,621,443,86,287,1,-1,-1,-1
47,-1,521,441,118,326,1,-1,-1,-1
47,-1,702,456,77,219,1,-1,-1,-1
47,-1,1674,409,112,26,1,-1,-1,-1
47,-1,1258,445,38,99,1,-1,-1,-1
47,-1,1002,445,35,78,1,-1,-1,-1
47,-1,470,456,37,113,1,-1,-1,-1
48,-1,584,444,105,264,1,-1,-1,-1
48,-1,1457,413,255,412,1,-1,-1,-1
48,-1,1625,426,137,372,1,-1,-1,-1
48,-1,456,441,118,292,1,-1,-1,-1
48,-1,1251,445,35,100,1,-1,-1,-1
48,-1,1677,409,109,27,1,-1,-1,-1
48,-1,725,515,30,62,1,-1,-1,-1
48,-1,933,435,34,82,1,-1,-1,-1
48,-1,724,459,45,102,1,-1,-1,-1
48,-1,423,541,72,84,1,-1,-1,-1
48,-1,297,509,48,58,1,-1,-1,-1
49,-1,565,437,138,397,1,-1,-1,-1
49,-1,684,437,95,325,1,-1,-1,-1
49,-1,782,455,101,249,1,-1,-1,-1
49,-1,360,507,69,62,1,-1,-1,-1
49,-1,1227,447,40,97,1,-1,-1,-1
49,-1,1677,409,110,26,1,-1,-1,-1
49,-1,520,493,98,187,1,-1,-1,-1
49,-1,489,451,42,113,1,-1,-1,-1
49,-1,938,435,45,88,1,-1,-1,-1
49,-1,436,468,46,89,1,-1,-1,-1
49,-1,952,521,97,73,1,-1,-1,-1
49,-1,1698,430,85,153,1,-1,-1,-1
50,-1,583,441,90,269,1,-1,-1,-1
50,-1,441,445,127,286,1,-1,-1,-1
50,-1,1454,410,139,393,1,-1,-1,-1
50,-1,1561,424,173,383,1,-1,-1,-1
50,-1,1675,410,112,25,1,-1,-1,-1
50,-1,666,456,64,141,1,-1,-1,-1
50,-1,729,467,36,105,1,-1,-1,-1
50,-1,735,515,25,60,1,-1,-1,-1
50,-1,1254,446,35,100,1,-1,-1,-1
50,-1,933,434,37,83,1,-1,-1,-1
50,-1,414,546,72,81,1,-1,-1,-1
50,-1,1020,434,37,98,1,-1,-1,-1
50,-1,1102,436,36,113,1,-1,-1,-1
51,-1,623,442,90,273,1,-1,-1,-1
51,-1,476,440,111,320,1,-1,-1,-1
51,-1,581,441,41,148,1,-1,-1,-1
51,-1,1672,410,115,25,1,-1,-1,-1
51,-1,1259,442,36,103,1,-1,-1,-1
51,-1,431,488,105,151,1,-1,-1,-1
51,-1,1004,440,53,86,1,-1,-1,-1
51,-1,1820,425,100,461,1,-1,-1,-1
51,-1,357,507,70,60,1,-1,-1,-1
51,-1,932,436,33,80,1,-1,-1,-1
51,-1,1526,447,37,105,1,-1,-1,-1
52,-1,622,445,90,276,1,-1,-1,-1
52,-1,483,442,131,320,1,-1,-1,-1
52,-1,1674,409,112,25,1,-1,-1,-1
52,-1,699,456,64,215,1,-1,-1,-1
52,-1,441,489,100,154,1,-1,-1,-1
52,-1,582,457,38,132,1,-1,-1,-1
52,-1,1258,442,39,103,1,-1,-1,-1
52,-1,383,505,50,60,1,-1,-1,-1
52,-1,1006,442,33,81,1,-1,-1,-1
52,-1,933,435,32,81,1,-1,-1,-1
53,-1,584,442,88,267,1,-1,-1,-1
53,-1,440,444,116,277,1,-1,-1,-1
53,-1,1345,417,172,377,1,-1,-1,-1
53,-1,1474,429,137,339,1,-1,-1,-1
53,-1,1674,409,114,27,1,-1,-1,-1
53,-1,1018,429,39,104,1,-1,-1,-1
53,-1,733,475,34,93,1,-1,-1,-1
53,-1,936,434,38,82,1,-1,-1,-1
53,-1,680,479,53,117,1,-1,-1,-1
53,-1,1099,433,40,118,1,-1,-1,-1
53,-1,1256,445,35,102,1,-1,-1,-1
53,-1,299,509,43,57,1,-1,-1,-1
53,-1,416,538,73,84,1,-1,-1,-1
53,-1,1691,431,92,151,1,-1,-1,-1
54,-1,694,433,112,328,1,-1,-1,-1
