5,6,1054.00,482.69,36.64,107.81,0.96,-1,-1,-1
5,7,934.30,432.73,45.05,118.18,0.96,-1,-1,-1
5,8,549.11,461.30,34.19,99.71,0.94,-1,-1,-1
5,9,1014.96,429.78,43.07,118.04,0.96,-1,-1,-1
5,10,1099.00,436.70,39.08,111.65,0.93,-1,-1,-1
5,11,978.29,456.23,31.76,67.73,0.67,-1,-1,-1
5,12,639.47,460.78,61.69,185.09,0.92,-1,-1,-1
5,13,419.13,459.16,40.97,77.60,0.86,-1,-1,-1
5,14,669.38,447.19,30.57,93.82,0.70,-1,-1,-1
5,15,1463.04,427.26,149.54,343.03,0.93,-1,-1,-1
5,16,1369.45,428.95,61.51,149.77,0.68,-1,-1,-1
6,1,441.15,441.00,120.05,283.12,0.98,-1,-1,-1
6,2,584.97,445.00,91.57,266.01,0.98,-1,-1,-1
6,3,1091.05,486.92,30.48,109.00,0.95,-1,-1,-1
6,4,1375.43,412.46,163.76,387.05,0.98,-1,-1,-1
6,5,1255.12,447.01,38.82,102.92,0.96,-1,-1,-1
6,6,1054.07,482.22,37.48,109.28,0.97,-1,-1,-1
6,7,934.07,432.19,44.33,118.73,0.96,-1,-1,-1
6,8,548.97,462.29,34.85,97.37,0.94,-1,-1,-1
6,9,1014.23,429.78,43.03,116.79,0.95,-1,-1,-1
6,10,1099.07,436.93,39.02,110.45,0.91,-1,-1,-1
6,11,979.12,456.03,32.01,74.67,0.65,-1,-1,-1
6,12,641.67,459.40,58.91,187.34,0.82,-1,-1,-1
6,13,419.06,459.90,40.41,74.59,0.89,-1,-1,-1
6,14,670.78,447.69,29.50,89.28,0.67,-1,-1,-1
6,15,1473.95,426.14,139.93,343.39,0.92,-1,-1,-1
6,16,1368.26,431.36,60.51,133.17,0.82,-1,-1,-1
7,1,440.91,441.00,122.15,284.36,0.98,-1,-1,-1
7,2,584.35,444.30,93.30,266.15,0.98,-1,-1,-1
7,3,1090.39,487.02,30.10,109.60,0.97,-1,-1,-1
7,4,1384.71,410.56,156.88,388.02,0.98,-1,-1,-1
7,5,1255.05,447.69,37.44,101.62,0.96,-1,-1,-1
7,6,1054.08,484.15,36.37,107.00,0.96,-1,-1,-1
7,7,933.99,432.71,44.07,117.53,0.96,-1,-1,-1
7,8,549.62,461.98,33.68,97.19,0.92,-1,-1,-1
7,9,1014.69,430.50,42.31,118.42,0.94,-1,-1,-1
7,10,1099.09,436.31,38.99,112.16,0.92,-1,-1,-1
7,11,980.05,454.61,30.69,72.56,0.69,-1,-1,-1
7,12,644.49,461.02,53.68,186.01,0.92,-1,-1,-1
7,13,417.63,459.39,41.59,78.72,0.86,-1,-1,-1
7,14,671.94,447.20,29.11,95.06,0.75,-1,-1,-1
7,15,1484.02,425.79,134.00,343.46,0.96,-1,-1,-1
7,16,1367.85,434.47,55.88,125.96,0.88,-1,-1,-1
8,1,440.84,441.00,124.17,284.13,0.98,-1,-1,-1
8,2,584.12,444.74,93.23,266.18,0.98,-1,-1,-1
8,3,1091.53,486.36,29.97,110.51,0.97,-1,-1,-1
8,4,1394.69,409.90,148.93,388.90,0.98,-1,-1,-1
8,5,1255.03,448.63,36.98,100.46,0.96,-1,-1,-1
8,6,1054.08,484.16,35.28,106.88,0.96,-1,-1,-1
8,7,933.27,432.21,45.37,118.48,0.96,-1,-1,-1
8,8,549.87,463.95,33.23,95.74,0.92,-1,-1,-1
8,9,1014.87,431.46,42.05,116.93,0.94,-1,-1,-1
8,10,1099.08,436.08,38.30,112.08,0.93,-1,-1,-1
8,11,980.32,455.46,31.59,67.50,0.66,-1,-1,-1
8,12,644.62,460.26,55.61,188.24,0.94,-1,-1,-1
8,13,417.12,459.22,42.00,80.11,0.87,-1,-1,-1
8,14,670.90,447.03,30.37,97.70,0.63,-1,-1,-1
8,15,1499.83,423.64,122.35,345.49,0.96,-1,-1,-1
8,16,1369.24,432.98,57.66,126.57,0.91,-1,-1,-1
9,1,440.16,441.00,125.49,284.04,0.98,-1,-1,-1
9,2,584.71,443.54,90.47,266.85,0.98,-1,-1,-1
9,3,1091.24,484.75,29.93,111.53,0.96,-1,-1,-1
9,4,1406.28,409.02,136.44,392.49,0.98,-1,-1,-1
9,5,1255.01,448.27,36.14,100.05,0.96,-1,-1,-1
9,6,1053.37,484.83,37.71,107.53,0.95,-1,-1,-1
9,7,932.35,432.71,45.16,116.79,0.95,-1,-1,-1
9,8,549.96,463.31,33.07,95.89,0.90,-1,-1,-1
9,9,1014.25,431.83,42.65,119.77,0.96,-1,-1,-1
9,10,1099.07,436.00,38.05,112.05,0.95,-1,-1,-1
9,11,981.07,455.09,31.91,69.84,0.55,-1,-1,-1
9,12,643.96,458.64,56.92,191.05,0.91,-1,-1,-1
9,13,416.94,459.14,40.78,82.69,0.88,-1,-1,-1
9,14,673.20,448.95,27.45,90.68,0.59,-1,-1,-1
9,15,1509.28,421.53,115.61,349.59,0.96,-1,-1,-1
9,16,1371.08,433.94,58.92,124.77,0.95,-1,-1,-1
10,1,441.91,441.68,123.91,283.33,0.98,-1,-1,-1
10,2,584.93,443.11,91.48,267.09,0.98,-1,-1,-1
10,3,1091.13,483.49,29.93,112.58,0.97,-1,-1,-1
10,4,1418.43,408.73,128.79,393.04,0.97,-1,-1,-1
10,5,1254.32,448.14,37.25,99.91,0.96,-1,-1,-1
10,6,1053.12,485.06,39.22,107.78,0.96,-1,-1,-1
10,7,931.33,432.90,46.43,117.53,0.95,-1,-1,-1
10,8,550.68,461.72,31.65,97.30,0.93,-1,-1,-1
10,9,1015.38,431.96,41.52,120.79,0.96,-1,-1,-1
10,10,1099.06,435.98,37.96,112.03,0.94,-1,-1,-1
10,11,981.31,456.31,33.36,70.64,0.53,-1,-1,-1
10,12,642.98,458.05,59.48,191.39,0.94,-1,-1,-1
10,13,416.89,459.10,40.98,82.31,0.88,-1,-1,-1
10,14,674.03,449.03,27.72,89.80,0.49,-1,-1,-1
10,15,1522.65,421.46,110.31,351.72,0.94,-1,-1,-1
10,16,1373.12,435.65,59.33,123.00,0.94,-1,-1,-1
11,1,443.93,441.93,122.53,283.74,0.98,-1,-1,-1
11,2,585.01,443.62,92.51,267.15,0.98,-1,-1,-1
11,3,1091.08,483.03,30.61,113.63,0.96,-1,-1,-1
11,4,1427.79,409.32,125.81,391.80,0.96,-1,-1,-1
11,5,1254.07,447.40,37.65,101.22,0.96,-1,-1,-1
11,6,1053.03,485.13,39.80,107.88,0.95,-1,-1,-1
11,7,930.97,432.97,47.55,117.80,0.96,-1,-1,-1
11,8,550.25,461.81,32.50,97.15,0.94,-1,-1,-1
11,9,1015.13,432.01,41.79,119.15,0.97,-1,-1,-1
11,10,1099.05,435.30,37.94,112.70,0.94,-1,-1,-1
11,11,980.72,455.44,35.87,73.62,0.54,-1,-1,-1
11,12,643.92,457.85,63.10,191.47,0.92,-1,-1,-1
11,13,416.89,458.41,41.05,82.83,0.91,-1,-1,-1
11,14,675.66,449.73,27.14,90.14,0.50,-1,-1,-1
11,15,1532.89,422.82,107.62,350.45,0.96,-1,-1,-1
11,16,1375.89,434.09,60.78,124.70,0.96,-1,-1,-1
11,17,576.00,429.00,17.00,36.00,0.72,-1,-1,-1
12,1,444.69,443.35,122.61,283.23,0.98,-1,-1,-1
12,2,584.37,444.50,94.23,266.50,0.98,-1,-1,-1
12,3,1091.06,484.20,30.86,112.68,0.97,-1,-1,-1
12,4,1437.62,408.24,130.65,391.90,0.97,-1,-1,-1
12,5,1253.99,448.47,37.82,99.71,0.97,-1,-1,-1
12,6,1053.65,484.47,38.03,108.60,0.96,-1,-1,-1
12,7,931.51,433.00,47.97,118.58,0.96,-1,-1,-1
12,8,550.10,460.52,32.81,98.43,0.94,-1,-1,-1
12,9,1015.71,432.69,41.21,117.82,0.94,-1,-1,-1
12,10,1099.04,435.72,37.94,112.27,0.93,-1,-1,-1
12,11,980.47,455.11,38.10,70.11,0.55,-1,-1,-1
12,12,644.25,457.80,61.85,191.45,0.85,-1,-1,-1
12,13,416.89,458.81,41.07,83.01,0.93,-1,-1,-1
12,14,676.89,449.99,27.62,88.24,0.53,-1,-1,-1
12,15,1542.87,422.04,111.39,355.24,0.96,-1,-1,-1
12,16,1378.24,434.88,64.60,124.04,0.95,-1,-1,-1
13,1,446.30,444.55,122.59,282.37,0.98,-1,-1,-1
13,2,584.78,445.50,94.20,264.90,0.98,-1,-1,-1
13,3,1089.72,484.00,32.29,112.97,0.97,-1,-1,-1
13,4,1446.91,407.20,131.06,395.19,0.97,-1,-1,-1
13,5,1254.63,448.20,36.55,99.82,0.96,-1,-1,-1
13,6,1052.55,484.88,38.68,107.53,0.95,-1,-1,-1
13,7,931.07,433.01,48.11,118.21,0.96,-1,-1,-1
13,8,550.71,459.39,32.93,100.89,0.94,-1,-1,-1
13,9,1016.60,434.28,40.33,113.30,0.88,-1,-1,-1
13,10,1099.04,435.21,37.94,112.78,0.93,-1,-1,-1
13,11,981.63,452.29,39.60,74.11,0.75,-1,-1,-1
13,12,647.66,459.79,57.35,191.41,0.88,-1,-1,-1
13,13,416.90,458.96,41.73,82.41,0.92,-1,-1,-1
13,14,677.98,450.74,27.80,82.78,0.65,-1,-1,-1
13,15,1549.37,420.45,127.94,360.96,0.96,-1,-1,-1
13,16,1381.69,432.41,59.54,125.30,0.95,-1,-1,-1
14,1,448.88,444.98,121.21,282.72,0.98,-1,-1,-1
14,2,584.28,445.20,94.84,264.96,0.98,-1,-1,-1
14,3,1090.52,484.59,30.21,112.41,0.97,-1,-1,-1
14,4,1452.61,408.82,140.21,395.03,0.97,-1,-1,-1
14,5,1254.87,448.09,36.08,99.87,0.97,-1,-1,-1
14,6,1053.47,485.70,38.92,107.13,0.96,-1,-1,-1
14,7,931.58,433.01,46.18,118.73,0.97,-1,-1,-1
14,8,550.93,459.63,32.97,101.15,0.94,-1,-1,-1
14,9,1017.60,434.19,39.34,115.66,0.91,-1,-1,-1
14,10,1099.03,435.69,37.95,111.63,0.93,-1,-1,-1
14,11,982.08,451.93,40.81,76.19,0.62,-1,-1,-1
14,12,648.22,460.55,59.72,192.69,0.89,-1,-1,-1
14,13,416.91,459.02,42.64,83.50,0.93,-1,-1,-1
14,14,678.34,450.33,30.55,91.01,0.59,-1,-1,-1
14,15,1549.76,420.54,142.72,364.37,0.94,-1,-1,-1
14,16,1384.37,432.18,57.34,125.16,0.96,-1,-1,-1
15,1,448.51,445.13,122.64,283.53,0.98,-1,-1,-1
15,2,584.09,445.09,93.75,265.65,0.98,-1,-1,-1
15,3,1088.14,485.49,33.43,111.52,0.97,-1,-1,-1
15,4,1455.18,416.08,152.08,387.61,0.97,-1,-1,-1
15,5,1254.96,447.38,36.60,100.56,0.97,-1,-1,-1
15,6,1053.83,485.99,38.34,106.99,0.96,-1,-1,-1
15,7,931.79,433.01,45.41,118.26,0.96,-1,-1,-1
15,8,551.02,459.74,32.99,101.22,0.95,-1,-1,-1
15,9,1017.29,435.48,39.67,115.19,0.94,-1,-1,-1
15,10,1099.03,435.88,38.62,111.86,0.94,-1,-1,-1
15,11,982.87,453.12,40.61,75.66,0.54,-1,-1,-1
15,12,648.41,460.18,61.21,195.80,0.87,-1,-1,-1
15,13,417.58,458.37,43.63,83.91,0.91,-1,-1,-1
15,14,679.75,450.19,32.20,90.60,0.60,-1,-1,-1
15,15,1545.15,420.60,167.04,370.85,0.95,-1,-1,-1
15,16,1387.31,433.43,57.21,123.85,0.89,-1,-1,-1
15,18,580.00,456.00,35.00,135.00,0.74,-1,-1,-1
15,19,595.00,426.00,17.00,38.00,0.71,-1,-1,-1
16,1,447.70,445.17,125.13,285.16,0.98,-1,-1,-1
16,2,584.02,445.71,93.98,265.25,0.98,-1,-1,-1
16,3,1087.95,486.50,33.27,111.18,0.97,-1,-1,-1
16,4,1457.23,410.85,171.42,392.73,0.97,-1,-1,-1
16,5,1254.33,447.12,36.79,101.49,0.96,-1,-1,-1
16,6,1053.96,486.09,38.79,106.94,0.96,-1,-1,-1
16,7,931.21,433.01,46.47,118.09,0.96,-1,-1,-1
16,8,551.04,460.46,33.00,100.57,0.95,-1,-1,-1
16,9,1016.49,435.96,40.46,115.02,0.95,-1,-1,-1
16,10,1098.37,435.95,38.87,111.95,0.93,-1,-1,-1
16,11,984.46,451.63,37.25,86.63,0.52,-1,-1,-1
16,12,653.70,460.70,51.93,196.94,0.90,-1,-1,-1
16,13,417.84,459.45,42.69,82.07,0.94,-1,-1,-1
16,14,680.27,450.78,31.56,91.71,0.73,-1,-1,-1
16,15,1548.19,421.30,176.57,378.46,0.96,-1,-1,-1
16,16,1397.69,438.61,49.13,120.06,0.73,-1,-1,-1
16,18,580.00,456.00,35.80,135.00,0.70,-1,-1,-1
17,1,448.68,446.49,124.08,284.45,0.98,-1,-1,-1
17,2,584.65,444.61,93.40,267.74,0.98,-1,-1,-1
17,3,1088.55,486.87,32.53,111.05,0.97,-1,-1,-1
17,4,1458.55,411.54,189.54,393.95,0.95,-1,-1,-1
17,5,1254.09,447.02,36.21,100.52,0.96,-1,-1,-1
17,6,1053.35,486.78,38.95,106.27,0.93,-1,-1,-1
17,7,930.34,433.01,47.52,116.69,0.96,-1,-1,-1
17,8,551.05,460.08,33.00,100.97,0.94,-1,-1,-1
17,9,1016.19,436.79,40.77,114.96,0.87,-1,-1,-1
17,10,1098.77,436.64,38.31,110.66,0.93,-1,-1,-1
17,11,985.05,451.71,36.54,87.51,0.75,-1,-1,-1
17,12,652.91,460.90,53.12,197.33,0.92,-1,-1,-1
17,13,417.28,459.19,42.31,83.36,0.92,-1,-1,-1
17,14,681.74,451.00,30.63,89.48,0.66,-1,-1,-1
17,15,1553.45,422.90,183.62,382.58,0.97,-1,-1,-1
17,16,1403.69,437.79,42.40,121.45,0.74,-1,-1,-1
17,18,580.00,455.23,35.19,135.00,0.73,-1,-1,-1
17,20,576.00,429.00,19.00,41.00,0.73,-1,-1,-1
18,1,449.70,445.66,122.97,284.84,0.98,-1,-1,-1
18,2,584.23,444.86,94.50,267.36,0.98,-1,-1,-1
18,3,1089.45,487.01,31.57,110.34,0.97,-1,-1,-1
18,4,1458.27,409.83,197.46,392.38,0.96,-1,-1,-1
18,5,1253.34,446.32,37.34,101.48,0.97,-1,-1,-1
18,6,1053.11,486.37,37.69,106.68,0.95,-1,-1,-1
18,7,930.02,433.01,47.25,116.84,0.96,-1,-1,-1
18,8,551.05,458.63,32.34,103.08,0.89,-1,-1,-1
18,9,1016.08,437.08,40.23,116.94,0.84,-1,-1,-1
18,10,1098.93,436.90,38.09,110.84,0.94,-1,-1,-1
18,11,985.24,452.41,36.94,87.13,0.65,-1,-1,-1
18,12,647.29,460.32,62.23,197.44,0.88,-1,-1,-1
18,13,417.07,459.09,41.49,87.13,0.94,-1,-1,-1
18,14,680.92,449.07,32.25,95.92,0.72,-1,-1,-1
18,15,1557.20,424.84,191.41,382.08,0.94,-1,-1,-1
18,16,1407.71,441.49,43.11,117.99,0.77,-1,-1,-1
18,18,580.78,455.75,34.20,134.22,0.64,-1,-1,-1
18,20,576.80,428.20,17.40,40.20,0.74,-1,-1,-1
19,1,449.41,444.66,123.18,285.64,0.98,-1,-1,-1
19,2,585.39,444.95,94.25,267.20,0.98,-1,-1,-1
19,3,1088.46,487.72,32.54,109.41,0.97,-1,-1,-1
19,4,1460.37,411.17,245.36,397.70,0.92,-1,-1,-1
19,5,1253.06,446.06,36.44,101.84,0.97,-1,-1,-1
19,6,1052.36,486.86,37.87,106.19,0.95,-1,-1,-1
19,7,929.90,433.01,47.14,116.23,0.96,-1,-1,-1
19,8,551.04,460.71,32.09,99.29,0.71,-1,-1,-1
19,9,1016.03,436.52,40.69,116.36,0.84,-1,-1,-1
19,10,1098.99,437.00,38.01,110.91,0.93,-1,-1,-1
19,11,991.88,452.05,33.79,84.31,0.81,-1,-1,-1
19,12,644.05,460.76,67.98,197.45,0.89,-1,-1,-1
19,13,416.99,459.70,41.18,85.95,0.93,-1,-1,-1
19,14,683.85,449.01,30.90,91.82,0.77,-1,-1,-1
19,15,1572.38,425.59,183.66,387.65,0.13,-1,-1,-1
19,16,1412.41,452.31,39.88,106.62,0.91,-1,-1,-1
19,18,581.78,456.69,32.39,133.98,0.58,-1,-1,-1
19,20,576.17,428.04,18.67,41.60,0.80,-1,-1,-1
20,1,451.92,444.94,121.26,283.96,0.98,-1,-1,-1
20,2,585.83,444.33,97.45,267.13,0.98,-1,-1,-1
20,3,1089.41,487.31,31.58,109.73,0.97,-1,-1,-1
20,4,1458.96,406.42,267.78,408.22,0.97,-1,-1,-1
20,5,1252.30,445.97,36.76,101.97,0.97,-1,-1,-1
20,6,1051.42,486.38,38.61,106.00,0.94,-1,-1,-1
20,7,929.87,433.01,47.09,116.67,0.95,-1,-1,-1
20,8,551.04,459.53,32.00,100.45,0.66,-1,-1,-1
20,9,1016.67,436.28,40.21,111.50,0.96,-1,-1,-1
20,10,1098.34,437.69,38.65,110.28,0.86,-1,-1,-1
20,11,997.16,451.92,29.80,83.15,0.76,-1,-1,-1
20,12,639.55,460.92,75.36,196.76,0.85,-1,-1,-1
20,13,416.30,460.60,41.73,86.77,0.93,-1,-1,-1
20,14,684.29,448.99,32.34,94.09,0.70,-1,-1,-1
20,15,1577.47,427.84,186.16,378.56,0.33,-1,-1,-1
20,16,1414.58,457.67,41.63,101.12,0.95,-1,-1,-1
20,18,579.83,456.99,35.61,135.37,0.73,-1,-1,-1
20,20,575.21,427.99,19.83,40.53,0.67,-1,-1,-1
20,21,594.00,427.00,17.00,34.00,0.74,-1,-1,-1
21,1,454.85,443.05,119.18,284.64,0.98,-1,-1,-1
21,2,587.30,443.43,99.29,268.42,0.98,-1,-1,-1
21,3,1089.12,486.49,32.54,110.52,0.97,-1,-1,-1
21,4,1461.70,406.59,273.63,411.50,0.98,-1,-1,-1
21,5,1252.02,445.94,36.89,102.02,0.97,-1,-1,-1
21,6,1051.07,486.18,39.54,105.94,0.95,-1,-1,-1
21,7,929.21,433.00,48.39,116.85,0.95,-1,-1,-1
21,8,551.03,459.11,31.30,101.54,0.59,-1,-1,-1
21,9,1016.92,436.85,39.36,110.32,0.95,-1,-1,-1
21,10,1098.10,437.29,39.54,111.37,0.93,-1,-1,-1
21,11,998.28,451.23,30.48,87.29,0.76,-1,-1,-1
21,12,635.27,460.98,82.02,195.81,0.79,-1,-1,-1
21,13,415.39,459.62,43.25,89.04,0.93,-1,-1,-1
21,14,686.39,448.99,30.92,87.72,0.75,-1,-1,-1
21,15,1586.32,426.05,180.59,385.48,0.85,-1,-1,-1
21,16,1415.27,462.19,44.93,96.57,0.91,-1,-1,-1
21,18,579.91,458.49,36.61,134.44,0.63,-1,-1,-1
21,20,574.90,427.98,20.18,40.12,0.80,-1,-1,-1
21,21,594.00,427.00,17.00,34.80,0.67,-1,-1,-1
22,1,457.25,443.66,118.39,283.58,0.97,-1,-1,-1
22,2,589.16,443.09,99.33,268.90,0.98,-1,-1,-1
22,3,1089.02,486.84,32.88,110.16,0.97,-1,-1,-1
22,4,1466.36,405.37,270.08,413.98,0.97,-1,-1,-1
22,5,1251.92,445.93,36.28,102.03,0.97,-1,-1,-1
22,6,1051.60,486.11,38.58,106.59,0.95,-1,-1,-1
22,7,928.97,433.00,48.87,116.92,0.95,-1,-1,-1
22,8,549.69,462.90,32.38,97.99,0.50,-1,-1,-1
22,9,1017.01,435.04,39.72,111.92,0.96,-1,-1,-1
22,10,1098.01,437.79,39.23,109.80,0.91,-1,-1,-1
22,11,1000.67,450.97,27.33,88.17,0.73,-1,-1,-1
22,12,639.12,460.35,75.38,195.42,0.76,-1,-1,-1
22,13,415.05,459.89,41.87,89.23,0.89,-1,-1,-1
22,14,687.16,448.31,33.01,89.23,0.73,-1,-1,-1
22,15,1593.36,427.35,178.93,377.53,0.78,-1,-1,-1
22,16,1415.45,455.99,52.06,102.08,0.86,-1,-1,-1
22,18,581.30,461.09,31.54,130.64,0.62,-1,-1,-1
22,21,591.69,425.47,20.08,38.78,0.49,-1,-1,-1
23,1,461.44,443.89,116.10,284.50,0.97,-1,-1,-1
23,2,589.87,444.29,98.66,267.75,0.98,-1,-1,-1
23,3,1090.29,486.31,31.70,111.36,0.97,-1,-1,-1
23,4,1473.12,402.95,263.84,418.77,0.98,-1,-1,-1
23,5,1251.23,445.28,36.71,102.70,0.96,-1,-1,-1
23,6,1052.48,484.75,37.54,108.16,0.95,-1,-1,-1
23,7,928.89,433.00,49.71,116.95,0.96,-1,-1,-1
23,8,551.82,467.05,29.50,84.57,0.50,-1,-1,-1
23,9,1017.70,435.03,39.20,108.55,0.94,-1,-1,-1
23,10,1097.98,437.31,39.10,109.21,0.92,-1,-1,-1
23,11,1000.72,452.18,26.87,80.66,0.81,-1,-1,-1
23,12,645.45,458.78,65.78,198.57,0.77,-1,-1,-1
23,13,414.93,460.65,41.97,86.00,0.91,-1,-1,-1
23,14,687.43,448.07,35.69,93.73,0.79,-1,-1,-1
23,15,1600.35,427.18,172.99,375.00,0.77,-1,-1,-1
23,16,1415.51,443.18,60.39,115.33,0.95,-1,-1,-1
23,18,583.30,461.31,28.81,129.27,0.65,-1,-1,-1
23,21,591.60,427.13,20.44,35.78,0.78,-1,-1,-1
23,20,574.87,428.82,20.15,39.15,0.83,-1,-1,-1
24,1,465.64,443.98,113.24,285.50,0.97,-1,-1,-1
24,2,591.44,444.09,98.38,267.96,0.98,-1,-1,-1
24,3,1089.45,486.11,33.24,111.14,0.97,-1,-1,-1
24,4,1482.66,401.40,255.96,422.47,0.97,-1,-1,-1
24,5,1250.98,444.37,36.22,103.60,0.96,-1,-1,-1
24,6,1052.15,484.24,38.49,108.09,0.94,-1,-1,-1
24,7,928.87,433.66,50.01,115.64,0.96,-1,-1,-1
24,8,549.93,467.21,31.80,92.15,0.50,-1,-1,-1
24,9,1017.95,434.35,39.00,109.97,0.95,-1,-1,-1
24,10,1097.97,437.13,39.05,108.99,0.93,-1,-1,-1
24,11,1000.70,452.69,27.42,78.27,0.80,-1,-1,-1
24,12,641.06,458.20,73.64,199.08,0.83,-1,-1,-1
24,13,414.90,460.27,42.01,87.39,0.92,-1,-1,-1
24,14,688.15,447.98,36.72,92.82,0.79,-1,-1,-1
24,15,1619.28,427.11,157.35,375.99,0.78,-1,-1,-1
24,16,1416.10,435.92,65.60,122.76,0.93,-1,-1,-1
24,18,582.50,459.97,31.56,130.18,0.67,-1,-1,-1
24,21,591.68,427.07,19.70,37.49,0.75,-1,-1,-1
24,20,575.67,427.54,19.29,41.15,0.87,-1,-1,-1
24,22,1527.00,444.00,57.00,112.00,0.72,-1,-1,-1
25,1,467.80,443.35,112.86,287.20,0.97,-1,-1,-1
25,2,592.67,443.36,98.26,268.70,0.98,-1,-1,-1
25,3,1089.15,486.69,33.15,110.40,0.97,-1,-1,-1
25,4,1493.97,404.76,249.41,421.82,0.98,-1,-1,-1
25,5,1250.90,444.04,36.70,103.94,0.97,-1,-1,-1
25,6,1052.03,484.70,39.49,108.06,0.96,-1,-1,-1
25,7,928.22,433.25,50.12,115.81,0.94,-1,-1,-1
25,8,551.89,466.62,29.97,89.94,0.46,-1,-1,-1
25,9,1017.38,434.10,38.94,111.17,0.92,-1,-1,-1
25,10,1098.63,437.06,38.37,109.58,0.93,-1,-1,-1
25,11,1000.65,452.87,26.96,75.40,0.84,-1,-1,-1
